DK_JS,DK_SS,DK_NAME,DK_BRIEF_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,RENT_END_YMD,DK_DAY,SIN_PERSON,JS_PERSON,PLAN_YN,IO_GUBUN
1,33,88호수수변무대,88호수,문화예술행사,2018 이승환 차카게살자 (가제),20180928,20180929,3,1100,1152,N,외부
1,9,올림픽홀,올림픽홀,문화예술행사,러블리즈 팬미팅,20180720,20180722,3,5000,,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2018년 2월 핸드볼팀 훈련,20180201,20180228,28,500,410,Y,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,그랜드 민트 페스티벌 2018,20181015,20181022,8,11000,13508,N,내부
1,21,88잔디마당,88잔디마당,문화예술행사,2018 멜로디 포레스트 캠프,20180904,20180909,6,15000,,N,외부
1,21,88잔디마당,88잔디마당,문화예술행사,패밀리페스티벌(가제),20180523,20180528,6,5000,13297,N,외부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,SLOW LIFE SLOW LIVE 2018(슬로우 라이프 슬로우 라이브 2018),20181002,20181007,6,18200,1824,N,내부
1,21,88잔디마당,88잔디마당,문화예술행사,썸데이페스티벌 2018,20180905,20180909,5,7000,,N,외부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2018 지니 뮤직 페스티벌,20180719,20180722,4,4500,5365,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,Stray Kids UNVEIL [Op. 02],20180802,20180806,5,3000,,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,윤미래 전국 투어 콘서트,20180712,20180715,4,5000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제31회 한국사회인 검도대회,20180713,20180715,3,2000,1500,N,내부
1,37,기타,기타,공공행사,제6회 책 읽는 송파 북 페스티벌,20181018,20181022,5,2500,2500,N,외부
1,9,올림픽홀,올림픽홀,문화예술행사,2018 대한민국 대중문화예술상 시상식,20181022,20181024,3,2000,2380,N,내부
1,9,올림픽홀,올림픽홀,대중공연,88라이징 첫 내한공연,20180902,20180902,1,0,,N,내부
1,8,K-아트홀,K-아트홀,순수예술공연,상주단체공연 <길위에서 별을 만지다>,20180531,20180602,3,300,521,Y,내부
1,23,한얼광장,한얼광장,문화예술행사,SLOW LIFE SLOW LIVE 2018(슬로우 라이프 슬로우 라이브 2018),20181002,20181007,6,18200,,N,외부
1,33,88호수수변무대,88호수,문화예술행사,그랜드 민트 페스티벌 2018,20181015,20181022,8,11000,,N,외부
1,21,88잔디마당,88잔디마당,문화예술행사,그랜드 민트 페스티벌 2018,20181015,20181022,8,11000,13508,N,외부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,버든색소폰 콘서트,20180629,20180629,1,237,176,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,샤이니 단독 콘서트,20180901,20180902,2,20000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,필리핀 다시 돌아 간다 재미있는 프로젝트,20181111,20181111,1,14910,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2018 BLACKPINK SHOW,20181105,20181112,8,14000,17139,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2018-2019 신혜성 연말 콘서트 [THE YEAR＇S JOURNEY],20181229,20181230,6,5000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,싸이 X 비 콘서트,20180925,20180930,6,14000,,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2018 SEVENTEEN ENCORE CONCERT ‘IDEAL CUT’ IN SEOUL,20181103,20181104,7,24000,22790,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2018 VIXX 별다섯 팬미팅,20181018,20181022,5,8020,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2018 아시아 아티스트 어워즈 (AAA),20181128,20181128,4,11000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,VIXX 별다섯 팬미팅,20181020,20181021,4,8000,,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,"레트로펑키 첫 단독 콘서트 <1:AM, I’AM>",20180915,20180915,1,180,140,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,공공행사,2018 서울시 취업성공 페스티벌,20181023,20181024,2,3000,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,LALALAND in Concert - 서울,20180920,20180922,3,2000,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,구구단 콘서트,20181124,20181125,4,2000,,N,내부
1,8,K-아트홀,K-아트홀,대중공연,2019 네이처 첫 팬미팅,20190224,20190224,1,300,267,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,뮤지컬배우 윤형렬의 동행 콘서트,20190329,20190331,3,230,409,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2019년 2월 핸드볼팀 훈련,20190201,20190228,28,200,240,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제32회 한국사회인검도대회,20190712,20190714,3,2000,2000,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2013현대백화점콘서트 훌리오이글레시아스,20130408,20130410,3,10000,6487,,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,BISFed 2019 서울 아시아-오세아니아 지역선수권대회,20190627,20190710,12,800,1831,N,내부
1,7,우리금융아트홀,제3체육관,대중공연,19년 육군 창작뮤지컬 공연,20191014,20191130,48,800,,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,2019 코리아오픈에어로빅대회겸 국제힙합대회,20191022,20191028,7,2600,2600,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2019 브랜뉴뮤직 AB6XI 쇼케이스,20190521,20190522,2,3000,2360,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,디즈니 온 아이스 : 겨울왕국 라이브 콘서트,20190731,20190811,12,109500,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,THE 1975 콘서트,20190904,20190906,3,5059,4218,N,내부
1,19,평화의광장,평화의광장,공공행사,2019 라이딩 서울(Riding Seoul 2019),20191109,20191110,2,2500,,N,외부
1,9,올림픽홀,올림픽홀,문화예술행사,IBK기업은행과 함께하는 아홉번째 참좋은 음악회,20191023,20191025,3,4000,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2019 션 멘데스 첫 내한공연(SHAWN MENDES THE TOUR),20191014,20191019,6,13169,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,슈퍼주니어 8번째 콘서트,20191013,20191014,8,16000,16538,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,데이빗가렛 내한공연,20191104,20191105,2,2200,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,KBS불후의명곡 콘서트,20191108,20191109,2,2500,1420,N,내부
1,9,올림픽홀,올림픽홀,대중공연,양다일 단독 콘서트 & 포레스텔라 전국투어 서울 공연,20190719,20190722,4,5300,4136,N,내부
1,9,올림픽홀,올림픽홀,대중공연,PEPSI CONCERT 2019,20190907,20190908,2,4000,2655,N,내부
1,9,올림픽홀,올림픽홀,대중공연,레드벨벳 팬미팅,20190726,20190727,2,2600,2337,N,내부
1,33,88호수수변무대,88호수,대중공연,2010 좋은콘서트 LOVE Picnic,20100519,20100522,4,2000,1100,,외부
1,23,한얼광장,한얼광장,공공행사,기탁자는 기쁨을..이용자는 희망을! 2008 식품나눔행사,20081015,20081015,1,500,0,,외부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,플라시도 도밍고 내한공연,20090111,20090113,3,10000,0,,내부
1,5,핸드볼경기장,핸드볼경기장,공공행사,녹색어머니회 다짐대회,20100502,20100503,2,5000,4000,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2010 YG패밀리 콘서트,20101201,20101205,5,0,28146,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,"시카고내한공연, 소녀시대내한공연",20100221,20100228,8,21500,12971,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2010 백지영 전국투어 콘서트,20100318,20100320,3,5500,0,,내부
1,9,올림픽홀,올림픽홀,대중공연,이은미 20주년 콘서트,20100625,20100626,2,6000,6800,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2011-12 브라운아이드소울 연말 콘서트,20120125,20120130,6,0,0,,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,핸드볼팀 훈련,20120401,20120430,30,1200,1000,,내부
1,15,벨로드롬,벨로드롬,체육행사,경륜선수 적응훈련,20110502,20110531,8,160,160,,내부
1,9,올림픽홀,올림픽홀,대중공연,2011 이승환 크리스마스콘서트 ,20111220,20111226,7,9000,8200,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,성시경 앨범발매기념 콘서트,20110526,20110529,4,18000,14678,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2011cnblue콘서트,20111207,20111212,6,7000,4976,,내부
1,9,올림픽홀,올림픽홀,대중공연,아메바이펙트 콘서트,20120125,20120128,4,8500,5700,,내부
1,9,올림픽홀,올림픽홀,대중공연,옥상달빛&10cm 조인트 콘서트,20120309,20120311,3,790,720,,내부
1,9,올림픽홀,올림픽홀,대중공연,신인그룹 EXO 데뷔 쇼케이스,20120330,20120331,2,2500,1900,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,야니 내한공연,20111012,20111015,4,8000,9183,,내부
1,3,KSPO DOME(체조경기장),제1체육관,공공행사,제2회 대한민국 나눔대축제 콘서트,20111007,20111009,3,10000,0,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2011년 인순이 콘서트,20111029,20111030,2,10000,5547,,내부
1,9,올림픽홀,올림픽홀,대중공연,2ne1,20110822,20110829,8,0,0,,내부
1,9,올림픽홀,올림픽홀,대중공연,호세 카레라스 내한공연,20111123,20111124,2,6000,0,,내부
1,15,벨로드롬,벨로드롬,체육행사,대한사이클선수단 적응훈련,20110801,20110831,19,359,359,,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,뮤지컬 이육사 공연,20120225,20120305,10,4000,3670,,내부
1,15,벨로드롬,벨로드롬,체육행사,경륜선수 적응훈련,20120404,20120430,5,11,11,,내부
1,15,벨로드롬,벨로드롬,체육행사,대한사이클선수단 적응훈련,20110504,20110527,9,524,524,,내부
1,15,벨로드롬,벨로드롬,체육행사,경륜선수단 적응훈련,20110905,20110927,6,70,70,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,장근석 아시아투어 더 크리쇼 인 서울,20110806,20110807,2,2500,2200,,내부
1,9,올림픽홀,올림픽홀,대중공연,2014 쎄시봉 전국투어 콘서트,20140404,20140406,3,4400,5100,,내부
1,3,KSPO DOME(체조경기장),제1체육관,체육행사,제1회 미리내 나눔 배드민턴대회(기업 및 단체 동호회 대항),20150703,20150802,31,5500,,,내부
1,7,우리금융아트홀,제3체육관,대중공연,포맨 콘서트,20120314,20120319,6,3000,2388,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,십센치2집 발매 기념 콘서트,20130223,20130223,1,0,0,,내부
1,9,올림픽홀,올림픽홀,대중공연,척병원 페스티발,20131025,20131026,2,2000,1500,,내부
1,17,올림픽컨벤션센터,컨벤션센터,대중공연,K-아트홀 요조 2집 발매 기념 콘서트,20130914,20130915,2,420,481,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2013 박진영콘서트_나쁜파티,20131216,20131222,7,21000,8573,,내부
1,15,벨로드롬,벨로드롬,체육행사,경륜선수단 적응훈련 3월,20140317,20140326,4,68,68,,내부
1,15,벨로드롬,벨로드롬,체육행사,대한사이클선수단 적응훈련,20130801,20130830,14,239,239,,내부
1,17,올림픽컨벤션센터,컨벤션센터,문화예술행사,택견아리랑 - 연,20131101,20131102,2,300,420,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,"패티김 마지막콘서트 ""이별""",20120530,20120602,4,8000,8977,,내부
1,5,핸드볼경기장,핸드볼경기장,공공행사,1000인의 원탁회의,20120808,20120809,2,1500,1000,,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,핸드볼팀 10월 훈련,20131001,20131020,15,500,225,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,이승기 희망콘서트 의자대여 신청,20131130,20131201,2,0,0,,내부
1,15,벨로드롬,벨로드롬,체육행사,대한사이클선수단 적응훈련,20120801,20120829,9,154,154,,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2014. 1월 핸드볼팀 훈련,20140102,20140129,16,360,240,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,서울재즈페스티벌 2014,20140513,20140519,7,15700,15700,,내부
1,9,올림픽홀,올림픽홀,대중공연,2012 인디라이브 페스티벌,20121110,20121111,2,3500,635,,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제21회 여성스포츠회장배 전국어머니탁구대회 겸 제16회 전국어린이 탁구대회,20121102,20121104,3,3500,2100,,내부
1,17,올림픽컨벤션센터,컨벤션센터,대중공연,이세준 콘서트 ,20141017,20141019,3,900,766,,내부
1,25,만남의광장,만남의광장,공공행사,2014 제2회 국민생활체육 걷기국토순례 발대식,20140729,20140729,1,120,120,,외부
1,17,올림픽컨벤션센터,컨벤션센터,문화예술행사,서울종합예술학교 정기연주회 ,20140526,20140527,2,350,450,,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,2013 코리아오픈배드민턴슈퍼시리즈프리미어,20130106,20130113,8,10000,9408,,내부
1,9,올림픽홀,올림픽홀,대중공연,9와숫자들 & 안녕바다 합동공연,20130216,20130216,1,0,164,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,청춘나이트콘서트,20130704,20130706,3,6000,6299,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,"Quincy Jones, Global Gumbo 내한 콘서트",20130723,20130726,4,2300,0,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2013년 대중음악공연 프로젝트 공연정산(6월),20130606,20130629,8,1200,1169,,내부
1,9,올림픽홀,올림픽홀,대중공연,뮤즈라이브_임헌일 콘서트,20130510,20130512,3,0,465,,내부
1,17,올림픽컨벤션센터,컨벤션센터,문화예술행사,"K-아트홀 연습실사용 (뮤지컬 ""백설공주를 사랑한 난장이"") ",20140407,20140421,13,0,0,,내부
1,7,우리금융아트홀,제3체육관,대중공연,이장희 최백호의 낭만콘서트 (취소),20140530,20140601,3,1600,0,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,이민우콘서트,20140521,20140525,5,4500,3920,,내부
1,21,88잔디마당,88잔디마당,문화예술행사,서울재즈페스티벌 2013,20130513,20130518,6,18200,32123,,외부
1,5,핸드볼경기장,핸드볼경기장,공공행사,제6회 전국동시지방선거,20140531,20140605,6,1000,850,,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,<기획> 악극 봄날은간다,20140421,20140526,36,22000,13499,,내부
1,9,올림픽홀,올림픽홀,대중공연,트래비스 내한공연,20140324,20140325,2,3200,2800,,내부
1,9,올림픽홀,올림픽홀,대중공연,임태경 TK 월드 투어 콘서트,20140418,20140419,2,2500,2000,,내부
1,15,벨로드롬,벨로드롬,체육행사,경륜선수단 적응훈련,20130902,20130930,11,116,116,,내부
1,7,우리금융아트홀,제3체육관,대중공연,김진호 솔로앨범 발매 기념 콘서트,20130315,20130317,3,0,1801,,내부
1,15,벨로드롬,벨로드롬,체육행사,경륜선수 적응훈련,20120702,20120731,10,217,217,,내부
1,9,올림픽홀,올림픽홀,대중공연,울랄라세션 첫번째 콘서트,20120821,20120826,6,5000,5800,,내부
1,9,올림픽홀,올림픽홀,대중공연,조용필 19집발매기념 쇼케이스 및 제작발표회,20130421,20130423,3,1200,1500,,내부
1,9,올림픽홀,올림픽홀,대중공연,2012 리쌍극장,20120712,20120715,4,5600,5800,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,"2012""싸이의 올나잇스탠드""",20121227,20130101,6,37600,0,,내부
1,9,올림픽홀,올림픽홀,대중공연,데프톤스내한공연,20130508,20130509,2,4000,0,,내부
1,15,벨로드롬,벨로드롬,체육행사,대한사이클선수단 적응훈련,20130403,20130426,12,264,352,,내부
1,15,벨로드롬,벨로드롬,체육행사,제30회 서울특별시장배 사이클대회,20121102,20121102,1,33,33,,내부
1,29,몽촌해자수변무대A,몽촌해자A,체육행사,후원행사,20130404,20130404,0,100,100,,외부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,핸드볼팀 5월 훈련,20130511,20130531,10,400,400,,내부
1,3,KSPO DOME(체조경기장),제1체육관,공공행사,2012년 서울시 중.장년층 채용박람회,20120610,20120612,3,6000,5000,,내부
1,15,벨로드롬,벨로드롬,체육행사,대한사이클선수단 훈련(6월),20130605,20130628,12,471,471,,내부
1,21,88잔디마당,88잔디마당,문화예술행사,2014 파크콘서트,20140916,20140922,7,5000,11502,,외부
1,19,평화의광장,평화의광장,공공행사,2014 행복송파 구민건강걷기대회,20141031,20141101,2,3000,3000,,외부
