DK_SS,DK_NAME,DK_BRIEF_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,RENT_END_YMD,DK_DAY,SIN_PERSON,JS_PERSON,PLAN_YN,IO_GUBUN,Covid
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 뉴이스트 팬미팅,20201123,20201129,7,30000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,내일은 미스터트롯 앵콜콘서트,20201228,20210103,7,60000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 뉴이스트 단독 콘서트 (가제),20211025,20211031,7,15000,,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 AB6IX 단독 콘서트 (가제),20210112,20210118,7,7000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 김재환 CONCERT - 서울 콘서트,20210302,20210307,6,5000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,싸이 올나잇스탠드 2020,20201221,20201227,7,36000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 SF9 콘서트,20210412,20210418,7,11000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 전국트롯체전콘서트,20210412,20210418,7,15000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 송가인 전국투어 콘서트,20210419,20210426,8,15000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,내일은 미스터트롯 TOP6 전국투어 굿바이 콘서트 - 서울,20210419,20210425,7,40000,25000,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 김재환 CONCERT - 서울 콘서트,20210727,20210801,6,5000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,슈퍼주니어 9번째 콘서트 - SUPER SHOW 9,20210830,20210905,7,11744,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,송골매 콘서트,20210927,20211003,7,17400,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 GOT7 단독 콘서트 (가제),20201117,20201122,7,22000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020년 투모로우바이투게더 서울 파이널 콘서트(가제),20201117,20201122,6,20000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 세븐틴 단독콘서트,20201207,20201213,7,36000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,지구촌 코로나 극복을 위한  2020 코리아 월드 응원 콘서트 ‘We All Are One’,20210204,20210207,4,3000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,NCSOFT Universe 연합콘서트 (가제),20210208,20210214,7,3500,1500,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,SHINee World 6 콘서트,20210222,20210228,7,5872,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,Super Show 9 콘서트,20210322,20210328,7,12000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,EXO-KAI 콘서트,20211127,20211128,2,8000,,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 AB6IX 단독콘서트 (가제),20211127,20211128,2,11000,,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,슈퍼밴드2 갈라 콘서트,20211127,20211128,2,20000,6726,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,그랜드 민트 페스티벌 2020,20201019,20201025,7,18000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 송골매 콘서트,20201207,20201213,7,16000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,청춘아레나,20201210,20201213,4,5000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 SF9 콘서트(가제),20210406,20210412,7,11000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 샤이니 콘서트,20210328,20210405,7,10000,1000,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 몬스타엑스 콘서트,20210329,20210404,7,16500,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,내일은미스트롯2 전국투어 콘서트 - 서울,20210414,20210418,5,16500,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,내일은 미스터트롯 TOP6 굿바이 콘서트 - 서울,20210629,20210704,6,29500,23617,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 마마무 단독 콘서트,20210816,20210822,7,15000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 조용필 & 위대한탄생 콘서트 (가제),20211129,20211205,7,11000,,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,청춘아레나2021,20211216,20211219,4,5800,,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2022 New Year's Eve Live 콘서트 (가제),20211223,20220101,10,105872,,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,BTOB 공식팬클럽 MELODY 4기 공식팬미팅,20211227,20220101,6,10000,,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,SUPER SHOW 9,20211227,20220102,7,11000,,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,제15회 서울재즈페스티벌(Seoul Jazz Festival) 2021,20210524,20210530,7,21000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 마마무 라이브 CONCERT - 서울 콘서트,20210525,20210530,6,10000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,내일은 미스터트롯 TOP6 전국투어 콘서트-서울,20210920,20210926,6,25000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,내일은 미스트롯2 전국투어콘서트 - 서울앵콜,20210715,20210718,4,11800,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 SF9 콘서트,20210809,20210815,7,116144,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 하이라이트 콘서트(가제),20210504,20210510,7,11000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 나훈아 콘서트,20210607,20210613,7,12500,12500,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,뷰티풀 민트 라이프 2021,20210625,20210628,6,9900,240,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 서울 파크 뮤직 페스티벌,20210622,20210627,6,12500,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021하성운콘서트,20210720,20210725,6,11000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,제15회 서울재즈페스티벌(Seoul Jazz Festival) 2021,20210920,20210926,7,16500,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 K-Meta STAge,20210920,20210926,13,30000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 세븐틴 단독콘서트(가제),20211108,20211122,15,25000,,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,DAY6 3RD FAN MEETING,20200904,20200906,3,7000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,LAUV Live in Seoul(라우브 내한공연),20201011,20201013,3,10000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 몬스타엑스 콘서트,20201102,20201108,7,30000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 뉴이스트 팬미팅,20201102,20201108,7,27000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2020 Asia Artist Awards,20201102,20201108,7,10000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,블랙핑크 VCR 영상 촬영,20201128,20201128,1,0,90,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 세븐틴 단독콘서트,20210118,20210125,8,10000,800,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,샤이니 콘서트,20210301,20210307,7,13000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2021 트롯전국체전 콘서트,20210315,20210321,7,5000,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,test,20210323,20210328,6,100,,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,문화예술행사,황일환,20210407,20210411,5,5000,,N,내부,1
