,DK_SS,DK_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,JS_PERSON,end_day
4688,1,9,올림픽홀,문화예술행사,20181221,3000.0,Fri
4689,1,9,올림픽홀,문화예술행사,20181222,3000.0,Sat
4690,1,9,올림픽홀,문화예술행사,20181223,3000.0,Sun
4691,1,9,올림픽홀,문화예술행사,20181224,3000.0,Mon
4692,1,9,올림픽홀,문화예술행사,20181225,3000.0,Tue
4693,1,9,올림픽홀,문화예술행사,20181223,3000.0,Sun
4694,1,8,K-아트홀,대중공연,20190116,300.0,Wed
4695,1,7,nan,문화예술행사,20191015,200.0,Tue
4696,1,7,nan,문화예술행사,20191016,200.0,Wed
4697,1,7,nan,문화예술행사,20191017,200.0,Thu
4698,1,7,nan,문화예술행사,20191018,200.0,Fri
4699,1,7,nan,문화예술행사,20191019,200.0,Sat
4700,1,7,nan,문화예술행사,20191020,200.0,Sun
4701,1,7,nan,문화예술행사,20191021,200.0,Mon
4702,1,7,nan,문화예술행사,20191022,200.0,Tue
4703,1,7,nan,문화예술행사,20191023,200.0,Wed
4704,1,7,nan,문화예술행사,20191024,200.0,Thu
4705,1,7,nan,문화예술행사,20191025,200.0,Fri
4706,1,7,nan,문화예술행사,20191026,200.0,Sat
4707,1,7,nan,문화예술행사,20191027,200.0,Sun
4708,1,7,nan,문화예술행사,20191028,200.0,Mon
4709,1,7,nan,문화예술행사,20191029,200.0,Tue
4710,1,7,nan,문화예술행사,20191030,200.0,Wed
4711,1,7,nan,문화예술행사,20191031,200.0,Thu
4712,1,7,nan,문화예술행사,20191101,200.0,Fri
4713,1,7,nan,문화예술행사,20191102,200.0,Sat
4714,1,7,nan,문화예술행사,20191103,200.0,Sun
4715,1,7,nan,문화예술행사,20191104,200.0,Mon
4716,1,7,nan,문화예술행사,20191105,200.0,Tue
4717,1,7,nan,문화예술행사,20191106,200.0,Wed
4718,1,7,nan,문화예술행사,20191107,200.0,Thu
4719,1,7,nan,문화예술행사,20191108,200.0,Fri
4720,1,7,nan,문화예술행사,20191109,200.0,Sat
4721,1,7,nan,문화예술행사,20191110,200.0,Sun
4722,1,7,nan,문화예술행사,20191111,200.0,Mon
4723,1,7,nan,문화예술행사,20191112,200.0,Tue
4724,1,7,nan,문화예술행사,20191113,200.0,Wed
4725,1,7,nan,문화예술행사,20191114,200.0,Thu
4726,1,7,nan,문화예술행사,20191115,200.0,Fri
4727,1,7,nan,문화예술행사,20191116,200.0,Sat
4728,1,7,nan,문화예술행사,20191117,200.0,Sun
4729,1,7,nan,문화예술행사,20191118,200.0,Mon
4730,1,7,nan,문화예술행사,20191119,200.0,Tue
4731,1,7,nan,문화예술행사,20191120,200.0,Wed
4732,1,7,nan,문화예술행사,20191121,200.0,Thu
4733,1,7,nan,문화예술행사,20191122,200.0,Fri
4734,1,7,nan,문화예술행사,20191123,200.0,Sat
4735,1,7,nan,문화예술행사,20191124,200.0,Sun
4736,1,7,nan,문화예술행사,20191125,200.0,Mon
4737,1,7,nan,문화예술행사,20191126,200.0,Tue
4738,1,7,nan,문화예술행사,20191127,200.0,Wed
4739,1,7,nan,문화예술행사,20191128,200.0,Thu
4740,1,7,nan,문화예술행사,20191129,200.0,Fri
4741,1,7,nan,문화예술행사,20191130,200.0,Sat
4742,1,7,nan,문화예술행사,20191201,200.0,Sun
4743,1,7,nan,문화예술행사,20191202,200.0,Mon
4744,1,7,nan,문화예술행사,20191203,200.0,Tue
4745,1,7,nan,문화예술행사,20191204,200.0,Wed
4746,1,7,nan,문화예술행사,20191205,200.0,Thu
4747,1,7,nan,문화예술행사,20191206,200.0,Fri
4748,1,7,nan,문화예술행사,20191207,200.0,Sat
4749,1,7,nan,문화예술행사,20191208,200.0,Sun
4750,1,7,nan,문화예술행사,20191209,200.0,Mon
4751,1,7,nan,문화예술행사,20191210,200.0,Tue
4752,1,7,nan,문화예술행사,20191211,200.0,Wed
4753,1,7,nan,문화예술행사,20191212,200.0,Thu
4754,1,7,nan,문화예술행사,20191213,200.0,Fri
4755,1,5,핸드볼경기장,문화예술행사,20191108,7500.0,Fri
4756,1,5,핸드볼경기장,문화예술행사,20191109,7500.0,Sat
4757,1,5,핸드볼경기장,문화예술행사,20191110,7500.0,Sun
4758,1,10,뮤즈라이브,문화예술행사,20191004,232.0,Fri
4759,1,10,뮤즈라이브,문화예술행사,20191005,232.0,Sat
4760,1,10,뮤즈라이브,문화예술행사,20191006,232.0,Sun
4761,1,3,제1체육관,문화예술행사,20190804,12300.0,Sun
4762,1,3,제1체육관,문화예술행사,20190805,12300.0,Mon
4763,1,3,제1체육관,문화예술행사,20190806,12300.0,Tue
4764,1,3,제1체육관,문화예술행사,20190807,12300.0,Wed
4765,1,3,제1체육관,문화예술행사,20190808,12300.0,Thu
4766,1,3,제1체육관,문화예술행사,20190809,12300.0,Fri
4767,1,3,제1체육관,문화예술행사,20190810,12300.0,Sat
4768,1,3,제1체육관,문화예술행사,20190811,12300.0,Sun
4769,1,9,올림픽홀,문화예술행사,20190714,5300.0,Sun
4770,1,5,핸드볼경기장,공공행사,20190717,3500.0,Wed
4771,1,5,핸드볼경기장,공공행사,20190718,3500.0,Thu
4772,1,5,핸드볼경기장,공공행사,20190719,3500.0,Fri
4773,1,9,올림픽홀,대중공연,20170625,5000.0,Sun
4774,1,9,올림픽홀,대중공연,20170625,6400.0,Sun
4775,1,9,올림픽홀,대중공연,20180531,4200.0,Thu
4776,1,9,올림픽홀,대중공연,20180601,4200.0,Fri
4777,1,9,올림픽홀,대중공연,20180602,4200.0,Sat
4778,1,37,기타,공공행사,20171017,0.0,Tue
4779,1,37,기타,공공행사,20171018,0.0,Wed
4780,1,37,기타,공공행사,20171019,0.0,Thu
4781,1,5,핸드볼경기장,문화예술행사,20180507,3700.0,Mon
4782,1,9,올림픽홀,대중공연,20180317,2300.0,Sat
4783,1,5,핸드볼경기장,문화예술행사,20180205,15000.0,Mon
4784,1,5,핸드볼경기장,문화예술행사,20180206,15000.0,Tue
4785,1,5,핸드볼경기장,문화예술행사,20180207,15000.0,Wed
4786,1,5,핸드볼경기장,문화예술행사,20180208,15000.0,Thu
4787,1,5,핸드볼경기장,문화예술행사,20180209,15000.0,Fri
4788,1,21,88잔디마당,문화예술행사,20171026,10200.0,Thu
4789,1,21,88잔디마당,문화예술행사,20171027,10200.0,Fri
4790,1,21,88잔디마당,문화예술행사,20171028,10200.0,Sat
4791,1,21,88잔디마당,문화예술행사,20171029,10200.0,Sun
4792,1,21,88잔디마당,문화예술행사,20171030,10200.0,Mon
4793,1,9,올림픽홀,대중공연,20171208,2954.0,Fri
4794,1,7,제3체육관,대중공연,20171110,3000.0,Fri
4795,1,7,제3체육관,대중공연,20171111,3000.0,Sat
4796,1,5,핸드볼경기장,문화예술행사,20170207,4000.0,Tue
4797,1,5,핸드볼경기장,문화예술행사,20170208,4000.0,Wed
4798,1,5,핸드볼경기장,문화예술행사,20170209,4000.0,Thu
4799,1,5,핸드볼경기장,문화예술행사,20170210,4000.0,Fri
4800,1,5,핸드볼경기장,문화예술행사,20170211,4000.0,Sat
4801,1,5,핸드볼경기장,문화예술행사,20170212,4000.0,Sun
4802,1,5,핸드볼경기장,문화예술행사,20170213,4000.0,Mon
4803,1,19,평화의광장,공공행사,20170429,1500.0,Sat
4804,1,33,88호수,문화예술행사,20171019,16000.0,Thu
4805,1,33,88호수,문화예술행사,20171020,16000.0,Fri
4806,1,33,88호수,문화예술행사,20171021,16000.0,Sat
4807,1,33,88호수,문화예술행사,20171022,16000.0,Sun
4808,1,33,88호수,문화예술행사,20171023,16000.0,Mon
4809,1,3,제1체육관,문화예술행사,20190211,60000.0,Mon
4810,1,3,제1체육관,문화예술행사,20190212,60000.0,Tue
4811,1,3,제1체육관,문화예술행사,20190213,60000.0,Wed
4812,1,3,제1체육관,문화예술행사,20190214,60000.0,Thu
4813,1,3,제1체육관,문화예술행사,20190215,60000.0,Fri
4814,1,3,제1체육관,문화예술행사,20190216,60000.0,Sat
4815,1,3,제1체육관,문화예술행사,20190217,60000.0,Sun
4816,1,3,제1체육관,문화예술행사,20190218,60000.0,Mon
4817,1,3,제1체육관,문화예술행사,20190219,60000.0,Tue
4818,1,3,제1체육관,문화예술행사,20190220,60000.0,Wed
4819,1,3,제1체육관,문화예술행사,20190221,60000.0,Thu
4820,1,3,제1체육관,문화예술행사,20190222,60000.0,Fri
4821,1,3,제1체육관,문화예술행사,20190223,60000.0,Sat
4822,1,3,제1체육관,문화예술행사,20190224,60000.0,Sun
4823,1,3,제1체육관,문화예술행사,20190519,11000.0,Sun
4824,1,3,제1체육관,문화예술행사,20190425,10600.0,Thu
4825,1,3,제1체육관,문화예술행사,20190426,10600.0,Fri
4826,1,3,제1체육관,문화예술행사,20190427,10600.0,Sat
4827,1,3,제1체육관,문화예술행사,20190428,10600.0,Sun
4828,1,3,제1체육관,문화예술행사,20190429,10600.0,Mon
4829,1,23,한얼광장,문화예술행사,20180514,23000.0,Mon
4830,1,23,한얼광장,문화예술행사,20180515,23000.0,Tue
4831,1,23,한얼광장,문화예술행사,20180516,23000.0,Wed
4832,1,23,한얼광장,문화예술행사,20180517,23000.0,Thu
4833,1,23,한얼광장,문화예술행사,20180518,23000.0,Fri
4834,1,23,한얼광장,문화예술행사,20180519,23000.0,Sat
4835,1,23,한얼광장,문화예술행사,20180520,23000.0,Sun
4836,1,9,올림픽홀,문화예술행사,20181208,2500.0,Sat
4837,1,9,올림픽홀,문화예술행사,20181209,2500.0,Sun
4838,1,5,핸드볼경기장,문화예술행사,20181120,4338.0,Tue
4839,1,5,핸드볼경기장,문화예술행사,20181121,4338.0,Wed
4840,1,3,제1체육관,문화예술행사,20181016,9000.0,Tue
4841,1,3,제1체육관,문화예술행사,20181017,9000.0,Wed
4842,1,7,제3체육관,문화예술행사,20180102,57300.0,Tue
4843,1,7,제3체육관,문화예술행사,20180103,57300.0,Wed
4844,1,7,제3체육관,문화예술행사,20180104,57300.0,Thu
4845,1,7,제3체육관,문화예술행사,20180105,57300.0,Fri
4846,1,7,제3체육관,문화예술행사,20180106,57300.0,Sat
4847,1,7,제3체육관,문화예술행사,20180107,57300.0,Sun
4848,1,7,제3체육관,문화예술행사,20180108,57300.0,Mon
4849,1,7,제3체육관,문화예술행사,20180109,57300.0,Tue
4850,1,7,제3체육관,문화예술행사,20180110,57300.0,Wed
4851,1,7,제3체육관,문화예술행사,20180111,57300.0,Thu
4852,1,7,제3체육관,문화예술행사,20180112,57300.0,Fri
4853,1,7,제3체육관,문화예술행사,20180113,57300.0,Sat
4854,1,7,제3체육관,문화예술행사,20180114,57300.0,Sun
4855,1,9,올림픽홀,문화예술행사,20180713,3700.0,Fri
4856,1,9,올림픽홀,문화예술행사,20180714,3700.0,Sat
4857,1,5,핸드볼경기장,문화예술행사,20180908,3700.0,Sat
4858,1,9,올림픽홀,문화예술행사,20180810,13100.0,Fri
4859,1,9,올림픽홀,문화예술행사,20180811,13100.0,Sat
4860,1,9,올림픽홀,문화예술행사,20180812,13100.0,Sun
4861,1,9,올림픽홀,문화예술행사,20180813,13100.0,Mon
4862,1,9,올림픽홀,문화예술행사,20180814,13100.0,Tue
4863,1,9,올림픽홀,문화예술행사,20180815,13100.0,Wed
4864,1,9,올림픽홀,문화예술행사,20180816,13100.0,Thu
4865,1,9,올림픽홀,문화예술행사,20180805,8000.0,Sun
4866,1,19,평화의광장,공공행사,20180623,1000.0,Sat
4867,1,9,올림픽홀,대중공연,20181216,3000.0,Sun
4868,1,9,올림픽홀,대중공연,20181215,2000.0,Sat
4869,1,9,올림픽홀,대중공연,20181216,2000.0,Sun
4870,1,3,제1체육관,문화예술행사,20181125,18000.0,Sun
4871,1,19,평화의광장,공공행사,20191017,20000.0,Thu
4872,1,19,평화의광장,공공행사,20191018,20000.0,Fri
4873,1,19,평화의광장,공공행사,20191019,20000.0,Sat
4874,1,19,평화의광장,공공행사,20191020,20000.0,Sun
4875,1,3,제1체육관,문화예술행사,20190723,13169.0,Tue
4876,1,3,제1체육관,문화예술행사,20190724,13169.0,Wed
4877,1,5,핸드볼경기장,문화예술행사,20190501,3500.0,Wed
4878,1,5,핸드볼경기장,문화예술행사,20190502,3500.0,Thu
4879,1,7,제3체육관,문화예술행사,20220531,1184.0,Tue
4880,1,7,제3체육관,문화예술행사,20220601,1184.0,Wed
4881,1,7,제3체육관,문화예술행사,20220602,1184.0,Thu
4882,1,7,제3체육관,문화예술행사,20220603,1184.0,Fri
4883,1,7,제3체육관,문화예술행사,20220604,1184.0,Sat
4884,1,7,제3체육관,문화예술행사,20220605,1184.0,Sun
4885,1,7,제3체육관,문화예술행사,20220606,1184.0,Mon
4886,1,7,제3체육관,문화예술행사,20220607,1184.0,Tue
4887,1,7,제3체육관,문화예술행사,20220608,1184.0,Wed
4888,1,7,제3체육관,문화예술행사,20220609,1184.0,Thu
4889,1,7,제3체육관,문화예술행사,20220610,1184.0,Fri
4890,1,7,제3체육관,문화예술행사,20220611,1184.0,Sat
4891,1,7,제3체육관,문화예술행사,20220612,1184.0,Sun
4892,1,7,제3체육관,문화예술행사,20220613,1184.0,Mon
4893,1,7,제3체육관,문화예술행사,20220614,1184.0,Tue
4894,1,7,제3체육관,문화예술행사,20220615,1184.0,Wed
4895,1,7,제3체육관,문화예술행사,20220616,1184.0,Thu
4896,1,7,제3체육관,문화예술행사,20220617,1184.0,Fri
4897,1,7,제3체육관,문화예술행사,20220618,1184.0,Sat
4898,1,7,제3체육관,문화예술행사,20220619,1184.0,Sun
4899,1,7,제3체육관,문화예술행사,20220620,1184.0,Mon
4900,1,7,제3체육관,문화예술행사,20220621,1184.0,Tue
4901,1,7,제3체육관,문화예술행사,20220622,1184.0,Wed
4902,1,7,제3체육관,문화예술행사,20220623,1184.0,Thu
4903,1,7,제3체육관,문화예술행사,20220624,1184.0,Fri
4904,1,7,제3체육관,문화예술행사,20220625,1184.0,Sat
4905,1,7,제3체육관,문화예술행사,20220626,1184.0,Sun
4906,1,7,제3체육관,문화예술행사,20220627,1184.0,Mon
4907,1,7,제3체육관,문화예술행사,20220628,1184.0,Tue
4908,1,7,제3체육관,문화예술행사,20220629,1184.0,Wed
4909,1,7,제3체육관,문화예술행사,20220630,1184.0,Thu
4910,1,7,제3체육관,문화예술행사,20220701,1184.0,Fri
4911,1,7,제3체육관,문화예술행사,20220702,1184.0,Sat
4912,1,7,제3체육관,문화예술행사,20220703,1184.0,Sun
4913,1,7,제3체육관,문화예술행사,20220704,1184.0,Mon
4914,1,7,제3체육관,문화예술행사,20220705,1184.0,Tue
4915,1,7,제3체육관,문화예술행사,20220706,1184.0,Wed
4916,1,7,제3체육관,문화예술행사,20220707,1184.0,Thu
4917,1,7,제3체육관,문화예술행사,20220708,1184.0,Fri
4918,1,7,제3체육관,문화예술행사,20220709,1184.0,Sat
4919,1,7,제3체육관,문화예술행사,20220710,1184.0,Sun
4920,1,7,제3체육관,문화예술행사,20220711,1184.0,Mon
4921,1,7,제3체육관,문화예술행사,20220712,1184.0,Tue
4922,1,7,제3체육관,문화예술행사,20220713,1184.0,Wed
4923,1,7,제3체육관,문화예술행사,20220714,1184.0,Thu
4924,1,7,제3체육관,문화예술행사,20220715,1184.0,Fri
4925,1,7,제3체육관,문화예술행사,20220716,1184.0,Sat
4926,1,7,제3체육관,문화예술행사,20220717,1184.0,Sun
4927,1,7,제3체육관,문화예술행사,20220718,1184.0,Mon
4928,1,7,제3체육관,문화예술행사,20220719,1184.0,Tue
4929,1,7,제3체육관,문화예술행사,20220720,1184.0,Wed
4930,1,7,제3체육관,문화예술행사,20220721,1184.0,Thu
4931,1,7,제3체육관,문화예술행사,20220722,1184.0,Fri
4932,1,7,제3체육관,문화예술행사,20220723,1184.0,Sat
4933,1,7,제3체육관,문화예술행사,20220724,1184.0,Sun
4934,1,7,제3체육관,문화예술행사,20220725,1184.0,Mon
4935,1,7,제3체육관,문화예술행사,20220726,1184.0,Tue
4936,1,7,제3체육관,문화예술행사,20220727,1184.0,Wed
4937,1,7,제3체육관,문화예술행사,20220728,1184.0,Thu
4938,1,7,제3체육관,문화예술행사,20220729,1184.0,Fri
4939,1,7,제3체육관,문화예술행사,20220730,1184.0,Sat
4940,1,7,제3체육관,문화예술행사,20220731,1184.0,Sun
4941,1,7,제3체육관,문화예술행사,20220801,1184.0,Mon
4942,1,7,제3체육관,문화예술행사,20220802,1184.0,Tue
4943,1,7,제3체육관,문화예술행사,20220803,1184.0,Wed
4944,1,7,제3체육관,문화예술행사,20220804,1184.0,Thu
4945,1,7,제3체육관,문화예술행사,20220805,1184.0,Fri
4946,1,7,제3체육관,문화예술행사,20220806,1184.0,Sat
4947,1,7,제3체육관,문화예술행사,20220807,1184.0,Sun
4948,1,7,제3체육관,문화예술행사,20220808,1184.0,Mon
4949,1,7,제3체육관,문화예술행사,20220809,1184.0,Tue
4950,1,7,제3체육관,문화예술행사,20220810,1184.0,Wed
4951,1,7,제3체육관,문화예술행사,20220811,1184.0,Thu
4952,1,7,제3체육관,문화예술행사,20220812,1184.0,Fri
4953,1,7,제3체육관,문화예술행사,20220813,1184.0,Sat
4954,1,7,제3체육관,문화예술행사,20220814,1184.0,Sun
4955,1,7,제3체육관,문화예술행사,20220815,1184.0,Mon
4956,1,7,제3체육관,문화예술행사,20220816,1184.0,Tue
4957,1,7,제3체육관,문화예술행사,20220817,1184.0,Wed
4958,1,7,제3체육관,문화예술행사,20220818,1184.0,Thu
4959,1,7,제3체육관,문화예술행사,20220819,1184.0,Fri
4960,1,7,제3체육관,문화예술행사,20220820,1184.0,Sat
4961,1,7,제3체육관,문화예술행사,20220821,1184.0,Sun
4962,1,7,제3체육관,문화예술행사,20220822,1184.0,Mon
4963,1,7,제3체육관,문화예술행사,20220823,1184.0,Tue
4964,1,7,제3체육관,문화예술행사,20220824,1184.0,Wed
4965,1,7,제3체육관,문화예술행사,20220825,1184.0,Thu
4966,1,7,제3체육관,문화예술행사,20220826,1184.0,Fri
4967,1,7,제3체육관,문화예술행사,20220827,1184.0,Sat
4968,1,7,제3체육관,문화예술행사,20220828,1184.0,Sun
4969,1,7,제3체육관,문화예술행사,20220829,1184.0,Mon
4970,1,7,제3체육관,문화예술행사,20220830,1184.0,Tue
4971,1,7,제3체육관,문화예술행사,20220831,1184.0,Wed
4972,1,7,제3체육관,문화예술행사,20220901,1184.0,Thu
4973,1,7,제3체육관,문화예술행사,20220902,1184.0,Fri
4974,1,7,제3체육관,문화예술행사,20220903,1184.0,Sat
4975,1,7,제3체육관,문화예술행사,20220904,1184.0,Sun
4976,1,7,제3체육관,문화예술행사,20220905,1184.0,Mon
4977,1,7,제3체육관,문화예술행사,20220906,1184.0,Tue
4978,1,7,제3체육관,문화예술행사,20220907,1184.0,Wed
4979,1,7,제3체육관,문화예술행사,20220908,1184.0,Thu
4980,1,7,제3체육관,문화예술행사,20220909,1184.0,Fri
4981,1,7,제3체육관,문화예술행사,20220910,1184.0,Sat
4982,1,7,제3체육관,문화예술행사,20220911,1184.0,Sun
4983,1,7,제3체육관,문화예술행사,20220912,1184.0,Mon
4984,1,7,제3체육관,문화예술행사,20220913,1184.0,Tue
4985,1,7,제3체육관,문화예술행사,20220914,1184.0,Wed
4986,1,7,제3체육관,문화예술행사,20220915,1184.0,Thu
4987,1,7,제3체육관,문화예술행사,20220916,1184.0,Fri
4988,1,7,제3체육관,문화예술행사,20220917,1184.0,Sat
4989,1,7,제3체육관,문화예술행사,20220918,1184.0,Sun
4990,1,7,제3체육관,문화예술행사,20220919,1184.0,Mon
4991,1,7,제3체육관,문화예술행사,20220920,1184.0,Tue
4992,1,7,제3체육관,문화예술행사,20220921,1184.0,Wed
4993,1,7,제3체육관,문화예술행사,20220922,1184.0,Thu
4994,1,7,제3체육관,문화예술행사,20220923,1184.0,Fri
4995,1,7,제3체육관,문화예술행사,20220924,1184.0,Sat
4996,1,7,제3체육관,문화예술행사,20220925,1184.0,Sun
4997,1,7,제3체육관,문화예술행사,20220926,1184.0,Mon
4998,1,7,제3체육관,문화예술행사,20220927,1184.0,Tue
4999,1,7,제3체육관,문화예술행사,20220928,1184.0,Wed
5000,1,7,제3체육관,문화예술행사,20220929,1184.0,Thu
5001,1,7,제3체육관,문화예술행사,20220930,1184.0,Fri
5002,1,7,제3체육관,문화예술행사,20221001,1184.0,Sat
5003,1,7,제3체육관,문화예술행사,20221002,1184.0,Sun
5004,1,9,올림픽홀,대중공연,20170216,3000.0,Thu
5005,1,9,올림픽홀,대중공연,20170217,3000.0,Fri
5006,1,9,올림픽홀,대중공연,20170218,3000.0,Sat
5007,1,10,뮤즈라이브,문화예술행사,20170310,230.0,Fri
5008,1,10,뮤즈라이브,문화예술행사,20170311,230.0,Sat
5009,1,10,뮤즈라이브,문화예술행사,20170312,230.0,Sun
5010,1,9,올림픽홀,대중공연,20170623,7000.0,Fri
5011,1,9,올림픽홀,대중공연,20170624,7000.0,Sat
5012,1,9,올림픽홀,대중공연,20170625,7000.0,Sun
